Gender,Domicile,DegreeTitle,MatricMarks,MatricMaxMarks,MetricBoardName,InterDegreeTitle,InterMarks,InterMaxMarks,InterSubjects,InterBoard,NtsMarks,Session,Year,hum100,csc101,mth100,mth101,phy121,hum110,hum114,csc102,eee241,csc110,mth104,csc211,csc103,csc241,hum102,mth105,hum103,bio231,hum111,eee121,cse291,mth231,mgt101,csc322,mth262,cse304,csc339,cse305,cse303,csc371,csc291,csc336,csc301,csc462,csc141,bio130,bio111,bio132,mth242,phy120,csc356,cse302,cse494,cse333,csc461,cse350,csc303,cse356,csc475,cse455,cse498,csc412,csc441,eee440,csc350,csc321,csc454,csc483,csc498,csc312,csc354,csc496,mgt403,bio310,cse354,cse499,hum430,hum220,cse483,env230,hum434,csc402,csc499,mgt131,csc455,phy100,phy229,csc471,csc112,csc221,mgt350,eee231,csc494,csc444,hum320,csc478,cse299,csc479,csc448,csc271,mth467,cse355,csc456,csc253,mth375,bsc208,csc201,csc330,csc445,csc447,csc314,csc392,csc443,csc332,csc536,csc304,csc581,csc348,csc571,hum431,csc328,hum432,csc334,csc353,cse330,csd201,csd205,csd204,eee119,csd203,csd200,csd102,csd100,csd101,csd202,gpa_sem_1,gpa_sem_2,gpa_sem_3,gpa_sem_4,gpa_sem_5,gpa_sem_6,gpa_sem_7,gpa_sem_8,gpa_sem_9,gpa_sem_10,gpa_sem_11,gpa_sem_12,newRegNo,Program,LG,CGPA,null_row_count,real_merit,session_ordered,dropout,board_clean,reduced_boards,matric%,inter%,inter_sbuject_clean,boards_cat,inter_sbuject_cat,Gender_cat,Program_cat,gpa_sem_1_cat
Female,Punjab,Matric,977,1050,"BISE, Rawalpindi",FSC,463,550,Pre Engineering,"fbise, islamabad",59,FA15,2015,3.02,,,,,3.02,,2.69,,2.5,3.02,,3.02,2.69,2.69,2.69,2.5,,2.69,3.02,,3.27,2.5,3.5,3.27,3.37,3.5,3.27,3.5,,2.5,3.5,,,,,,,,,,3.66,,,,,,,,,,,,3.5,,,,,,,,,3.82,,,3.82,3.82,,,,,,,,,,,,2.5,3.27,3.5,2.69,3.37,3.66,3.37,,3.66,,3.37,2.5,3.82,3.37,3.66,3.37,,,,3.27,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,2.69,2.5,3.27,3.5,3.66,3.37,3.82,,,,,ciit/fa15-bse-2513/isb,bse,,3.19,96,72.47748918,3,,fbise,federal board,0.93047619,0.841818182,preeng,30,2,0,0,4
Male,Khyber Pakhtoonkhawa,Matric,915,1050,"BISE, Abbotabad",FSC,417,550,Pre Engineering,"bise, abbotabad",62,FA15,2015,2.55,,,,,2.55,,,,,2.55,,2.55,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,ciit/fa15-bse-3150/isb,bse,,2.55,96,70.04155844,3,,bise abbotabad,kpk boards,0.871428571,0.758181818,preeng,8,2,1,0,2
Male,Punjab,Matric,861,1050,"FBISE, Islamabad",FSC,385,550,Pre Engineering,"fbise, islamabad",66,FA15,2015,2.89,,,,,2.89,,2.65,,0,2.89,,2.89,2.65,2.65,2.65,0,,2.65,2.89,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2.65,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,2.65,0,,,,,,,,,,ciit/fa15-bse-1507/isb,bse,,1.79,134,69.2,3,,fbise,federal board,0.82,0.7,preeng,30,2,1,0,3
Male,Khyber Pakhtoonkhawa,Matric,930,1050,"BISE, Swat",FSC,453,550,Pre Engineering,"bise, peshawar",55,FA15,2015,3.01,,,,,3.01,,2.66,,2.58,3.01,,3.01,3.07,2.66,2.66,2.58,,2.66,3.01,,2.54,2.58,2.33,2.54,2.32,2.33,2.54,2.33,,2.58,2.33,,,,,,,,,,3.28,,,,,,,,,,,,2.33,,,,,,,,,3.07,,,3.07,3.07,,,,,,,,,,,,2.58,2.54,3.28,2.66,2.32,3.28,2.32,,3.28,,2.32,2.58,3.07,2.32,3.28,2.32,,,,2.54,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,2.66,2.58,2.54,2.33,3.28,2.32,3.07,,,,,ciit/fa15-bse-2305/isb,bse,,2.8,95,69.3025974,3,,bise peshawar,kpk boards,0.885714286,0.823636364,preeng,14,2,1,0,4
Male,,,,,,,,,,,,FA15,,2.86,,,,,2.86,,2.53,,2.38,2.86,,2.86,2.53,2.53,2.53,2.38,,2.53,2.86,,2.68,2.38,2.36,2.68,2.03,2.36,2.68,2.36,,2.38,2.36,,,,,,,,,,2.48,,,,,,,,,,,,2.36,,,,,,,,,3.32,,,3.32,3.32,,,,,,,,,,,,2.38,2.68,2.36,2.53,2.03,2.48,2.03,,2.48,,2.03,2.38,3.32,2.03,2.48,2.03,,,,2.68,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,2.53,2.38,2.68,2.36,2.48,2.03,3.32,,,,,ciit/fa15-bse-1775/isb,bse,,2.57,95,,3,,,,,,,,,1,0,3
Male,Punjab,Matric,895,1050,"FBISE, Islamabad",FSC,382,550,Pre Engineering,"fbise, islamabad",66,FA15,2015,2.88,,,,,2.88,,2.57,,2.68,2.88,,2.88,2.57,2.57,2.57,2.68,,2.57,2.88,,3.24,2.68,3.52,3.24,3.33,3.52,3.24,3.52,,2.68,3.52,,,,,,,,,,3.88,,,,,,,,,,,,3.52,,,,,,,,,3.74,,,3.74,3.74,,,,,,,,,,,,2.68,3.24,3.52,2.57,3.33,3.88,3.33,,3.88,,3.33,2.68,3.74,3.33,3.88,3.33,,,,3.24,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,2.57,2.68,3.24,3.52,3.88,3.33,3.74,,,,,ciit/fa15-bse-1660/isb,bse,,3.19,96,69.30562771,3,,fbise,federal board,0.852380952,0.694545455,preeng,30,2,1,0,3
Male,Punjab,Matric,837,1050,"BISE, Rawalpindi",FSC,383,550,Pre Engineering,"bise, rawalpindi",70,FA15,2015,3.28,,,,,3.28,,3.01,,2.49,3.28,,3.28,3.01,3.01,3.01,2.49,,3.01,3.28,,3.04,2.49,3.47,3.04,3.17,3.47,3.04,3.47,,2.49,3.47,,,,,,,,,,3.4,,,,,,,,,,,,3.47,,,,,,,,,3.6,,,3.17,3.6,,,,,,,,,,,,2.49,3.04,3.47,3.01,3.17,3.4,3.17,,3.4,,3.17,2.49,3.6,3.17,3.4,3.17,,,,3.04,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,3.01,2.49,3.04,3.47,3.4,3.17,3.6,,,,,ciit/fa15-bse-3351/isb,bse,,3.16,96,70.82597403,3,,bise rawalpindi,punjab boards,0.797142857,0.696363636,preeng,27,2,1,0,4
Male,Punjab,Matric,750,1050,"BISE, Sargodha",FSC,861,1100,Pre Engineering,"bise, sargodha",69,FA15,2015,2.96,,,,,2.96,,3.09,,2.6,2.96,,2.96,3.09,3.09,3.09,2.6,,3.09,2.96,,3.15,2.6,3.46,3.15,2.78,3.46,3.15,3.46,,2.6,3.46,,,,,,,,,,3.34,,,,,,,,,,,,3.46,,,,,,,,,3.54,,,3.54,3.54,,,,,,,,,,,,2.6,3.15,3.46,3.09,2.78,3.34,2.78,,3.34,,2.78,2.6,3.54,2.78,3.34,2.78,,,,3.15,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,3.09,2.6,3.15,3.46,3.34,2.78,3.54,,,,,ciit/fa15-bse-2006/isb,bse,,3.1,96,72.95194805,3,,bise sargodha,punjab boards,0.714285714,0.782727273,preeng,29,2,1,0,3
Female,Fata,Matric,934,1050,"FBISE, Islamabad",FSC,420,550,Pre Engineering,"fbise, islamabad",78,FA15,2015,3.28,,,,,3.28,,3.38,,2.65,3.28,,3.28,3.38,3.38,3.38,2.65,,3.38,3.28,,2.63,2.65,3,2.63,2.63,3,2.63,3.34,,2.65,3,,,,,,,,,,3.34,,,,,,,,,,,,3,,,,,,,,,3.6,,,2.63,3.6,,,,,,,,,,,,2.65,2.63,3,3.38,2.63,3.34,2.63,,3.34,,2.63,2.65,3.6,2.63,3.34,2.63,,,,2.63,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,3.38,2.65,2.63,3,3.34,2.63,3.6,,,,,ciit/fa15-bse-3432/isb,bse,,3.05,96,78.44069264,3,,fbise,federal board,0.88952381,0.763636364,preeng,30,2,0,0,4
Male,Punjab,Matric,939,1050,"FBISE, Islamabad",FSC,840,1100,Pre Engineering,"fbise, islamabad",72,FA15,2015,3.37,,,,,3.37,,3.42,,2.84,3.37,,3.37,3.42,3.42,3.42,2.84,,3.42,3.37,,2.54,2.84,2.79,2.54,2.28,2.79,2.54,2.79,,2.84,2.79,,,,,,,,,,3.04,,,,,,,,,,,,2.79,,,,,,,,,2.88,,,2.28,2.88,,,,,,,,,,,,2.84,2.54,2.79,3.42,2.28,3.04,2.28,,3.04,,2.28,2.84,2.88,2.28,3.04,2.28,,,,2.54,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,3.42,2.84,2.54,2.79,3.04,2.28,,2.88,,,,ciit/fa15-bse-1843/isb,bse,,2.9,96,75.48831169,3,,fbise,federal board,0.894285714,0.763636364,preeng,30,2,1,0,5
Female,Gilgit-Baltistan,Matric,897,1100,"Agha Khan University Board, Karachi",FSC,804,1100,Pre Engineering,"agha khan university board, karachi",72,FA15,2015,2.96,,,,,2.96,,2.61,,2.85,2.96,,2.96,2.61,2.61,1.92,2.85,,2.61,2.96,,1.92,2.85,2.32,1.92,2.78,2.32,1.92,2.32,,2.85,2.32,,,,,,,,,,3.47,,,,,,,,,,,,3.47,,,,,,,,,3.06,,,3.06,3.06,,,,,,,,,,,,2.85,1.92,2.32,2.61,2.78,3.47,2.78,,3.47,,2.78,2.85,3.06,2.78,3.47,2.78,,,,1.92,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,2.61,2.85,1.92,2.32,3.47,2.78,3.06,,,,,ciit/fa15-bse-585/isb,bse,,2.82,99,73.39090909,3,,akub karachi,sindh boards,0.815454545,0.730909091,preeng,0,2,0,0,3
Male,,,,,,,,,,,,FA15,,2.91,,,,,2.91,,2.71,,2.55,2.91,,2.91,2.71,2.71,2.71,2.55,,2.71,2.91,,2.58,2.55,2.6,2.58,2.12,2.6,2.58,2.6,,2.55,2.6,,,,,,,,,,3.26,,,,,,,,,,,,2.6,,,,,,,,,3.18,,,3.18,3.18,,,,,,,,,,,,2.55,2.58,2.6,2.71,2.12,3.26,2.12,,3.26,,2.12,2.55,3.18,2.12,3.26,2.12,,,,2.58,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,2.71,2.55,2.58,2.6,3.26,2.12,3.18,,,,,ciit/fa15-bse-3506/isb,bse,,2.72,96,,3,,,,,,,,,1,0,3
Female,Punjab,Matric,919,1050,"BISE, Gujranwala",FSC,910,1100,Pre Engineering,"bise, gujranwala",61,FA15,2015,3.18,,,,,3.18,,2.85,,2.42,3.18,,3.18,2.85,2.85,2.85,2.42,,2.85,3.18,,3.36,2.42,3.4,3.36,3.38,3.4,3.36,3.4,,2.42,3.4,,,,,,,,,,3.6,,,,,,,,,,,,3.4,,,,,,,,,3.66,,,3.66,3.66,,,,,,,,,,,,2.42,3.36,3.4,2.85,3.38,3.6,3.38,,3.6,,3.38,2.42,3.66,3.38,3.6,3.38,,,,3.36,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,2.85,2.42,3.36,3.4,3.6,3.38,3.66,,,,,ciit/fa15-bse-3449/isb,bse,,3.2,96,72.34329004,3,,bise gujranwala,punjab boards,0.875238095,0.827272727,preeng,24,2,0,0,4
Female,Punjab,Matric,920,1050,"BISE, Rawalpindi",FSC,414,550,Computer Science,"bise, rawalpindi",68,FA15,2015,2.54,,,,,2.54,,1.39,,2.35,2.54,,2.54,1.04,1.39,1.04,2.35,,1.39,2.54,,1.59,2.35,1.97,1.59,2.45,1.97,1.59,1.97,,2.35,2.45,,,,,,,,,,3.08,,,,,,,,,,,,1.97,,,,,,,,,2.85,,,3.08,2.85,,,,,,,,,,,,2.35,1.59,1.97,1.04,2.45,3.08,2.45,,3.08,,2.85,2.35,2.85,2.45,3.08,1.97,,,,1.59,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,1.39,1.04,2.35,1.59,1.97,3.08,2.45,2.85,,,,ciit/fa15-bse-185/isb,bse,,2.3,96,72.87099567,3,,bise rawalpindi,punjab boards,0.876190476,0.752727273,cs,27,0,0,0,2
Male,Punjab,Matric,929,1050,"FBISE, Islamabad",FSC,766,1100,Pre Engineering,"fbise, islamabad",67,FA15,2015,2.91,,,,,2.91,,2.7,,2.47,2.91,,2.91,2.7,2.7,2.7,2.47,,2.7,2.91,,2.67,2.47,2.76,2.67,2.22,2.76,2.67,2.76,,2.47,2.76,,,,,,,,,,2.77,,,,,,,,,,,,2.76,,,,,,,,,2.77,,,2.22,2.77,,,,,,,,,,,,2.47,2.67,2.76,2.7,2.22,2.8,2.22,,2.8,,2.22,2.47,2.77,2.22,2.8,2.22,,,,2.67,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,2.7,2.47,2.67,2.76,2.8,2.22,2.77,,,,,ciit/fa15-bse-150/isb,bse,,2.69,96,70.2021645,3,,fbise,federal board,0.884761905,0.696363636,preeng,30,2,1,0,3
Male,,,,,,,,,,,,FA15,,2.86,,,,,2.86,,2.45,,2.49,2.86,,2.86,2.45,2.45,2.45,2.49,,2.45,2.86,,2.5,2.49,2.44,2.5,1.52,2.44,2.5,2.44,,2.49,2.44,,,,,,,,,,2.46,,,,,,,,,,,,2.44,,,,,,,,,2.82,,,1.52,2.82,,,,,,,,,,,,2.49,2.5,2.44,2.45,1.52,2.46,1.52,,2.46,,1.52,2.49,2.82,1.52,2.46,2.82,,,,2.5,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,2.45,2.49,2.5,2.44,2.46,1.52,2.82,,,,,ciit/fa15-bse-75/isb,bse,,2.5,109,,3,,,,,,,,,1,0,3
Male,Punjab,Matric,787,1050,"BISE, Gujranwala",FSC,334,550,Pre Engineering,"fbise, islamabad",73,FA15,2015,3.14,,,,,3.14,,2.69,,2.67,3,,3.14,2.69,2.69,2.69,2.67,,2.69,3.14,,3,2.67,2.67,2.05,2.57,2.67,2.05,2.83,,2.67,2.67,,,,,,,,,,2.83,,,,,,,,,,,,2.67,,,,,,,,,3,,,3,3,,,,,,,,,,,,2.67,2.05,2.67,2.69,2.57,2.83,2.57,,2.83,,2.57,2.67,3,2.57,2.83,2.57,,,,2.05,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,2.69,2.67,2.05,2.67,2.83,2.57,3,,,,,ciit/fa15-bse-2920/isb,bse,,2.75,108,68.28614719,3,,fbise,federal board,0.74952381,0.607272727,preeng,30,2,1,0,4
Male,Punjab,Matric,931,1050,"BISE, Gujranwala",FSC,475,550,Computer Science,"bise, gujranwala",61,FA15,2015,3.37,,,,,3.37,,2.82,,2.87,3.37,,3.37,2.82,2.82,2.82,2.87,,2.82,3.37,,2.82,2.87,3.21,2.82,2.67,3.21,2.82,3.21,,2.87,3.21,,,,,,,,,,3.32,,,,,,,,,,,,3.21,,,,,,,,,3.46,,,3.46,3.46,,,,,,,,,,,,2.87,2.82,3.21,2.82,2.67,3.32,2.67,,3.32,,2.67,2.87,3.46,2.67,3.32,2.67,,,,2.82,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,2.82,2.87,2.82,3.21,3.32,2.67,3.46,,,,,ciit/fa15-bse-3198/isb,bse,,3.05,139,73.91212121,3,,bise gujranwala,punjab boards,0.886666667,0.863636364,cs,24,0,1,0,5
Female,Islamabad Capital Territory,Matric,884,1050,"FBISE, Islamabad",FSC,423,550,Computer Science,"fbise, islamabad",63,FA15,2015,0,,,,,0,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/fa15-bse-1889/isb,bse,,0,135,70.68268398,3,,fbise,federal board,0.841904762,0.769090909,cs,30,0,0,0,0
Male,Punjab,Matric,887,1050,"BISE, Rawalpindi",FSC,401,550,Pre Engineering,"bise, rawalpindi",70,FA15,2015,3.19,,,,,3.19,,3.14,,2.73,3.19,,3.19,3.14,3.14,3.14,2.73,,3.14,3.19,,3.4,2.73,2.97,3.4,2.67,2.97,3.4,3.07,,2.73,2.97,,,,,,,,,,3.07,,,,,,,,,,,,2.97,,,,,,,,,3.4,,,3.4,3.4,,,,,,,,,,,,2.73,3.4,2.97,3.14,2.67,3.07,2.67,,3.07,,2.67,2.73,3.4,2.67,3.07,2.67,,,,3.4,3.07,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,3.19,3.14,2.73,3.4,2.97,3.07,2.67,3.4,,,,,ciit/fa15-bse-37/isb,bse,,3.1,143,72.61125541,3,,bise rawalpindi,punjab boards,0.844761905,0.729090909,preeng,27,2,1,0,4
Male,Punjab,Matric,905,1050,"BISE, Sargodha",FSC,384,550,Pre Engineering,"fbise, islamabad",74,FA15,2015,2.22,,,,,2.22,,1.86,,2,2.22,,2.22,1.86,1.86,3,2,,1.86,2.22,,2.25,2,2.37,2.25,2.33,2.37,2.25,2.37,,2,2.37,,,,,,,,,,2.55,,,,,,,,,,,,2.37,,,,,,,,,3,,,3,3,,,,,,,,,,,,2,2.25,2.37,2.25,2.33,2.55,2.33,,2.55,,2.33,2,3,2.33,2.55,2.33,3,,,2.25,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,1.86,2,2.25,2.37,2.55,2.33,3,,,,,ciit/fa15-bse-2749/isb,bse,,2.42,135,73.54632035,3,,fbise,federal board,0.861904762,0.698181818,preeng,30,2,1,0,1
Male,Punjab,Matric,922,1050,"BISE, Bahawalpur",FSC,441,550,Pre Engineering,"bise, bahawalpur",66,FA15,2015,3.74,,,,,3.74,,3.75,,3.6,3.74,,3.74,3.75,3.77,3.75,3.6,,3.75,3.74,,3.77,3.6,3.56,3.77,3.5,3.56,3.77,3.56,,3.6,3.56,,,,,,,,,,3.42,,,,,,,,,,,,3.56,,,,,,,,,3.5,,,3.5,3.5,,,,,,,,,,,,3.6,3.77,3.56,3.75,2.7,3.42,3.5,,3.42,,2.7,3.6,3.5,2.7,3.42,2.7,,,,3.77,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,3.75,3.6,3.77,3.56,3.42,2.7,3.5,,,,,ciit/fa15-bse-3032/isb,bse,,3.53,96,73.85367965,3,,bise bahawalpur,punjab boards,0.878095238,0.801818182,preeng,21,2,1,0,6
Male,Punjab,Matric,898,1050,"BISE, Rawalpindi",FSC,398,550,Computer Science,"bise, rawalpindi",67,FA15,2015,3.48,,,,,3.48,,3.59,,3.57,3.48,,3.48,3.59,3.59,3.59,3.57,,3.59,3.48,,3.63,3.57,3.75,3.63,3.68,3.75,3.63,3.75,,3.57,3.75,,,,,,,,,,3.8,,,,,,,,,,,,3.75,,,,,,,,,3.95,,,3.68,3.95,,,,,,,,,,,,3.57,3.63,3.75,3.59,3.68,3.8,3.68,,3.8,,3.95,3.57,3.95,3.68,3.8,3.68,,,,3.63,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,3.59,3.57,3.63,3.75,3.8,3.68,3.95,,,,,ciit/fa15-bse-335/isb,bse,,3.68,135,70.9978355,3,,bise rawalpindi,punjab boards,0.855238095,0.723636364,cs,27,0,1,0,5
Male,Khyber Pakhtoonkhawa,Matric,891,1050,"BISE, Kohat",FSC,449,550,Computer Science,"bise, rawalpindi",59,FA15,2015,3,,,,,3,,2.56,,3,3,,3,2.56,2.56,2.56,3,,2.56,3,,2.69,3,3.07,2.69,2.63,3.07,2.69,3.07,,3,3.07,,,,,,,,,,3.28,,,,,,,,,,,,2.63,,,,,,,,,3.18,,,2.63,3.18,,,,,,,,,,,,3,3.07,3.07,2.56,3.18,3.28,2.63,,3.28,,2.63,3,3.18,2.63,3.28,2.63,,,,2.69,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.56,3,2.69,3.07,3.28,2.63,3.18,,,,,ciit/fa15-bse-3234/isb,bse,,3,135,70.64025974,3,,bise rawalpindi,punjab boards,0.848571429,0.816363636,cs,27,0,1,0,3
Male,Punjab,Matric,802,1050,"FBISE, Islamabad",FSC,407,550,Pre Engineering,"fbise, islamabad",67,FA15,2015,2.55,,,,,2.55,,2.49,,1.84,2.55,,2.55,2.49,2.49,2.49,1.84,,2.49,2.55,,1.79,1.84,2.35,1.79,2.2,2.35,1.79,2.35,,1.84,2.35,,,,,,,,,,2.73,,,,,,,,,,,,2.35,,,,,,,,,3.12,,,3.12,3.12,,,,,,,,,,,,1.84,1.79,2.73,2.49,2.2,2.73,2.2,,2.73,,2.2,1.84,3.12,2.2,2.73,2.2,,,,1.79,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,2.49,1.84,1.79,2.35,2.73,2.2,3.12,,,,,ciit/fa15-bse-3719/isb,bse,,2.48,135,70.73809524,3,,fbise,federal board,0.763809524,0.74,preeng,30,2,1,0,2
Male,Sindh,Matric,628,850,"BISE, Larkana",FSC,850,1100,Pre Engineering,"bise, larkana",73,FA15,2015,3.49,,,,,3.49,,3.19,,2.93,3.49,,3.49,3.19,3.19,3.19,2.93,,3.19,3.49,,3.12,2.93,3,3.12,3.2,3,3.12,3,,2.93,3,,,,,,,,,,3.66,,,,,,,,,,,,3,,,,,,,,,3.67,,,3.2,3.67,,,,,,,,,,,,2.93,3.12,3,3.19,3.2,3.66,3.2,,3.66,,3.2,2.93,3.67,3.2,3.66,3.2,,,,3.12,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,3.19,2.93,3.12,3,3.66,3.2,3.67,,,,,ciit/fa15-bse-1439/isb,bse,,3.27,96,74.7973262,3,,bise larkana,sindh boards,0.738823529,0.772727273,preeng,1,2,1,0,5
Male,Sindh,Matric,661,850,"BISE, Sukkur",FSC,402,550,Computer Science,"bise, gujranwala",75,FA15,2015,3.07,,,,,3.07,,2.05,,1,3.07,,3.07,2.05,2.05,2.05,1,,2.05,3.07,,1.26,2.31,1.26,0.89,0.89,0,0.66,1.63,,1,0.89,,,,,,,,,,0.75,,,,,,,,,,,,1.26,,,,,,,,,,,,0,,,,,,,,,,,,,1,0.66,0.66,2.05,0,0.67,,,0.67,,0,1,,0,0.75,0.89,,1.63,,0.66,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,2.05,1,2.31,0.66,1.26,0.67,0.75,0.89,1.63,0,,ciit/fa15-bse-3244/isb,bse,,1.84,99,74.51283422,3,,bise gujranwala,punjab boards,0.777647059,0.730909091,cs,24,0,1,0,4
Male,Punjab,Matric,931,1050,"BISE, Gujranwala",FSC,472,550,Pre Engineering,"bise, gujranwala",57,FA15,2015,2.93,,,,,2.93,,2.74,,2.53,2.93,,2.93,2.74,2.74,2.74,2.53,,2.74,2.93,,2.27,2.53,2.7,2.27,2.77,2.7,2.27,2.7,,2.53,2.7,,,,,,,,,,3.02,,,,,,,,,,,,2.7,,,,,,,,,3.54,,,2.77,3.54,,,,,,,,,,,,2.53,2.27,2.7,2.27,2.77,3.02,2.77,,3.02,,2.77,2.53,3.54,2.77,3.02,2.77,,,,2.27,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,2.74,2.53,2.27,2.7,3.02,2.77,3.54,,,,,ciit/fa15-bse-3727/isb,bse,,2.85,134,71.69393939,3,,bise gujranwala,punjab boards,0.886666667,0.858181818,preeng,24,2,1,0,3
Female,Punjab,Matric,932,1050,"BISE, Faislabad",FSC,474,550,Computer Science,"bise, faislabad",70,FA15,2015,2.42,,,,,2.42,,2.64,,2.7,2.42,,2.42,2.64,2.64,2.64,2.7,,2.64,2.42,,2.76,2.7,2.74,1.85,1.45,2.74,1.85,2.74,,2.7,2.74,,,,,,,,,,3.34,,,,,,,,,,,,2.74,,,,,,,,,2.76,,,2.76,2.76,,,,,,,,,,,,2.7,1.85,2.74,1.85,1.45,3.34,2.76,,3.34,,1.45,2.7,2.76,1.45,3.34,1.45,,,,1.85,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,2.64,2.7,1.85,2.74,3.34,1.45,2.76,,,,,ciit/fa15-bse-1030/isb,bse,,2.64,99,78.34891775,3,,bise faisalabad,punjab boards,0.887619048,0.861818182,cs,23,0,0,0,2
Male,Punjab,Matric,801,1050,"BISE, Rawalpindi",FSC,411,550,Pre Engineering,"bise, rawalpindi",74,FA15,2015,3.34,,,,,3.34,,3.15,,2.63,3.34,,3.34,3.15,3.15,3.15,2.63,,3.15,3.34,,2.99,2.63,2.8,2.99,2.22,2.8,2.99,2.8,,2.63,2.8,,,,,,,,,,3.12,,,,,,,,,,,,2.8,,,,,,,,,2.94,,,2.94,2.94,,,,,,,,,,,,2.63,2.99,2.8,3.15,2.22,3.12,2.22,,3.12,,2.22,2.63,2.94,2.22,3.12,2.22,,,,2.99,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,3.15,2.63,2.99,2.8,3.12,2.22,2.94,,,,,ciit/fa15-bse-389/isb,bse,,2.89,99,74.51948052,3,,bise rawalpindi,punjab boards,0.762857143,0.747272727,preeng,27,2,1,0,5
Male,Punjab,Matric,921,1050,"BISE, Gujranwala",FSC,445,550,Pre Engineering,"bise, gujranwala",62,FA15,2015,2.95,,,,,2.95,,2.4,,2.61,2.95,,2.95,2.4,2.4,2.12,2.61,,2.4,2.95,,2.43,2.61,2.84,2.43,2.12,2.84,2.43,2.84,,2.61,2.84,,,,,,,,,,2.22,,,,,,,,,,,,2.84,,,,,,,,,3,,,2.12,3,,,,,,,,,,,,2.61,2.43,2.84,2.43,2.12,2.22,3,,2.22,,2.12,2.61,3,2.12,2.22,2.12,,,,2.43,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,2.4,2.61,2.43,2.84,2.22,2.12,3,,,,,ciit/fa15-bse-1153/isb,bse,,2.69,106,72.13506494,3,,bise gujranwala,punjab boards,0.877142857,0.809090909,preeng,24,2,1,0,3
Male,Punjab,Matric,919,1050,"BISE, Lahore",FSC,433,550,Pre Engineering,"bise, lahore",68,FA15,2015,,,,,,,,,2.53,2.61,,2.53,,3.36,,,2.53,,,,,2.61,2.61,2.67,2.61,,2.67,,,,2.67,3.32,,3.36,,,,,2.53,,,,,,,,,,,,,,3.36,2.67,,,,,,3.32,,,,,,,2.66,2.66,,,,,2.66,3.32,,,,,,2.61,,,,3.32,,,,,,2.53,,,3.36,2.66,3.32,,2.61,2.67,2.66,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,2.53,2.61,2.67,3.32,3.36,2.66,,,,,ciit/fa15-bcs-481/isb,bcs,,2.89,96,74.24329004,3,,bise lahore,punjab boards,0.875238095,0.787272727,preeng,25,2,1,1,
